,Student ID,name_x,gender,grade,school,reading_score,math_score,School ID,name_y,type,size,budget
4,13019,Mrs. Renee Thomas DDS,F,10th,Griffin High School,92,69,4,Griffin High School,Charter,1468,917500
4,13020,Donald Arnold,M,9th,Griffin High School,72,72,4,Griffin High School,Charter,1468,917500
4,13021,Douglas Sanders,M,10th,Griffin High School,73,82,4,Griffin High School,Charter,1468,917500
4,13022,Joshua Rhodes,M,9th,Griffin High School,82,98,4,Griffin High School,Charter,1468,917500
4,13023,Carly Vega,F,11th,Griffin High School,77,88,4,Griffin High School,Charter,1468,917500
4,13024,Margaret Flores,F,10th,Griffin High School,96,83,4,Griffin High School,Charter,1468,917500
4,13025,Jasmine Robinson,F,9th,Griffin High School,87,76,4,Griffin High School,Charter,1468,917500
4,13026,Cody Patrick,M,9th,Griffin High School,74,89,4,Griffin High School,Charter,1468,917500
4,13027,Matthew Boyd,M,10th,Griffin High School,97,84,4,Griffin High School,Charter,1468,917500
4,13028,Gary Reese,M,9th,Griffin High School,86,73,4,Griffin High School,Charter,1468,917500
4,13029,Dr. Shannon Johnson MD,F,10th,Griffin High School,75,89,4,Griffin High School,Charter,1468,917500
4,13030,Christopher Johnson,M,9th,Griffin High School,85,72,4,Griffin High School,Charter,1468,917500
4,13031,Jared Smith,M,10th,Griffin High School,94,96,4,Griffin High School,Charter,1468,917500
4,13032,Zoe Burgess,F,12th,Griffin High School,75,98,4,Griffin High School,Charter,1468,917500
4,13033,Ronald Cross,M,11th,Griffin High School,76,75,4,Griffin High School,Charter,1468,917500
4,13034,Adrienne Blair,F,9th,Griffin High School,97,69,4,Griffin High School,Charter,1468,917500
4,13035,Heather Bailey,F,10th,Griffin High School,77,96,4,Griffin High School,Charter,1468,917500
4,13036,Lisa Thomas,F,12th,Griffin High School,90,82,4,Griffin High School,Charter,1468,917500
4,13037,Craig Frederick,M,10th,Griffin High School,92,85,4,Griffin High School,Charter,1468,917500
4,13038,Mrs. Christina Horne,F,11th,Griffin High School,80,99,4,Griffin High School,Charter,1468,917500
4,13039,Tammy Daugherty,F,12th,Griffin High School,69,76,4,Griffin High School,Charter,1468,917500
4,13040,Joseph Miller,M,10th,Griffin High School,88,72,4,Griffin High School,Charter,1468,917500
4,13041,Jeanette Ponce,F,12th,Griffin High School,71,77,4,Griffin High School,Charter,1468,917500
4,13042,Benjamin Myers,M,10th,Griffin High School,80,91,4,Griffin High School,Charter,1468,917500
4,13043,Christina Smith,F,9th,Griffin High School,93,69,4,Griffin High School,Charter,1468,917500
4,13044,Tammy Perez,F,10th,Griffin High School,76,98,4,Griffin High School,Charter,1468,917500
4,13045,Catherine Taylor,F,9th,Griffin High School,91,85,4,Griffin High School,Charter,1468,917500
4,13046,Daniel Fisher,M,11th,Griffin High School,91,90,4,Griffin High School,Charter,1468,917500
4,13047,Chris Duncan,M,10th,Griffin High School,75,79,4,Griffin High School,Charter,1468,917500
4,13048,Jason Avery,M,11th,Griffin High School,87,70,4,Griffin High School,Charter,1468,917500
4,13049,Lori Garrett,F,9th,Griffin High School,84,89,4,Griffin High School,Charter,1468,917500
4,13050,John Smith,M,9th,Griffin High School,87,96,4,Griffin High School,Charter,1468,917500
4,13051,Veronica Buchanan,F,9th,Griffin High School,95,89,4,Griffin High School,Charter,1468,917500
4,13052,Joshua Perez,M,12th,Griffin High School,83,82,4,Griffin High School,Charter,1468,917500
4,13053,Gloria Sanders,F,12th,Griffin High School,82,95,4,Griffin High School,Charter,1468,917500
4,13054,Kaitlyn Bennett,F,11th,Griffin High School,99,81,4,Griffin High School,Charter,1468,917500
4,13055,Kathy Brown,F,9th,Griffin High School,89,68,4,Griffin High School,Charter,1468,917500
4,13056,Tony Richards,M,9th,Griffin High School,71,75,4,Griffin High School,Charter,1468,917500
4,13057,Mrs. Deborah Walters PhD,F,12th,Griffin High School,95,76,4,Griffin High School,Charter,1468,917500
4,13058,Cynthia Taylor,F,9th,Griffin High School,81,83,4,Griffin High School,Charter,1468,917500
4,13059,Brenda Barker,F,10th,Griffin High School,75,85,4,Griffin High School,Charter,1468,917500
4,13060,Rebecca Foley,F,10th,Griffin High School,71,78,4,Griffin High School,Charter,1468,917500
4,13061,Joseph Hernandez,M,11th,Griffin High School,98,71,4,Griffin High School,Charter,1468,917500
4,13062,Melissa Lutz,F,11th,Griffin High School,91,90,4,Griffin High School,Charter,1468,917500
4,13063,Shari Stone,F,12th,Griffin High School,78,86,4,Griffin High School,Charter,1468,917500
4,13064,Joshua Burch,M,9th,Griffin High School,91,84,4,Griffin High School,Charter,1468,917500
4,13065,Joseph Gardner,M,11th,Griffin High School,86,93,4,Griffin High School,Charter,1468,917500
4,13066,Thomas Vaughn,M,10th,Griffin High School,91,74,4,Griffin High School,Charter,1468,917500
4,13067,Tracy Gonzalez,F,12th,Griffin High School,72,78,4,Griffin High School,Charter,1468,917500
4,13068,Timothy Brown,M,12th,Griffin High School,92,92,4,Griffin High School,Charter,1468,917500
4,13069,Victor Thompson,M,12th,Griffin High School,84,98,4,Griffin High School,Charter,1468,917500
4,13070,Anthony Weaver,M,12th,Griffin High School,70,82,4,Griffin High School,Charter,1468,917500
4,13071,Rebecca Garcia,F,11th,Griffin High School,93,87,4,Griffin High School,Charter,1468,917500
4,13072,Adriana David,F,10th,Griffin High School,87,69,4,Griffin High School,Charter,1468,917500
4,13073,Meredith Garcia,F,10th,Griffin High School,87,81,4,Griffin High School,Charter,1468,917500
4,13074,Billy Wiley,M,12th,Griffin High School,86,89,4,Griffin High School,Charter,1468,917500
4,13075,Monique Mullins,F,11th,Griffin High School,95,88,4,Griffin High School,Charter,1468,917500
4,13076,Caroline Murillo,F,12th,Griffin High School,87,97,4,Griffin High School,Charter,1468,917500
4,13077,Tyler Duncan,M,9th,Griffin High School,90,84,4,Griffin High School,Charter,1468,917500
4,13078,Sheila Anderson,F,11th,Griffin High School,92,80,4,Griffin High School,Charter,1468,917500
4,13079,Jason Bryant,M,11th,Griffin High School,78,70,4,Griffin High School,Charter,1468,917500
4,13080,Jeffery Hall,M,10th,Griffin High School,88,73,4,Griffin High School,Charter,1468,917500
4,13081,Brooke Roberson,F,10th,Griffin High School,79,92,4,Griffin High School,Charter,1468,917500
4,13082,Jessica Hines,F,12th,Griffin High School,86,88,4,Griffin High School,Charter,1468,917500
4,13083,Natasha Ferguson,F,9th,Griffin High School,76,75,4,Griffin High School,Charter,1468,917500
4,13084,Donna Lee,F,11th,Griffin High School,70,83,4,Griffin High School,Charter,1468,917500
4,13085,Megan Ray,F,10th,Griffin High School,75,82,4,Griffin High School,Charter,1468,917500
4,13086,Christopher Parker,M,11th,Griffin High School,94,83,4,Griffin High School,Charter,1468,917500
4,13087,Melvin Nunez,M,10th,Griffin High School,79,99,4,Griffin High School,Charter,1468,917500
4,13088,Cynthia Dyer,F,10th,Griffin High School,76,71,4,Griffin High School,Charter,1468,917500
4,13089,Jonathan Mueller,M,11th,Griffin High School,71,98,4,Griffin High School,Charter,1468,917500
4,13090,Lindsey Cabrera,F,11th,Griffin High School,81,83,4,Griffin High School,Charter,1468,917500
4,13091,Jose Martinez,M,11th,Griffin High School,78,80,4,Griffin High School,Charter,1468,917500
4,13092,Alyssa Bennett,F,11th,Griffin High School,85,86,4,Griffin High School,Charter,1468,917500
4,13093,Timothy Parker,M,9th,Griffin High School,80,74,4,Griffin High School,Charter,1468,917500
4,13094,Zachary Johnson,M,10th,Griffin High School,71,97,4,Griffin High School,Charter,1468,917500
4,13095,James Conner,M,10th,Griffin High School,94,94,4,Griffin High School,Charter,1468,917500
4,13096,Stephen Bass,M,10th,Griffin High School,79,75,4,Griffin High School,Charter,1468,917500
4,13097,Kevin Hoover,M,9th,Griffin High School,83,83,4,Griffin High School,Charter,1468,917500
4,13098,Michael Cole,M,12th,Griffin High School,89,79,4,Griffin High School,Charter,1468,917500
4,13099,Manuel Dunn,M,11th,Griffin High School,89,73,4,Griffin High School,Charter,1468,917500
4,13100,Trevor Smith,M,9th,Griffin High School,82,72,4,Griffin High School,Charter,1468,917500
4,13101,Brittany Perez,F,10th,Griffin High School,79,83,4,Griffin High School,Charter,1468,917500
4,13102,Valerie Torres,F,11th,Griffin High School,94,75,4,Griffin High School,Charter,1468,917500
4,13103,Samantha Huynh,F,12th,Griffin High School,88,90,4,Griffin High School,Charter,1468,917500
4,13104,Aimee Mcguire,F,12th,Griffin High School,77,81,4,Griffin High School,Charter,1468,917500
4,13105,Andrea Collins,F,12th,Griffin High School,75,84,4,Griffin High School,Charter,1468,917500
4,13106,Wendy Brown,F,12th,Griffin High School,80,68,4,Griffin High School,Charter,1468,917500
4,13107,Michelle Johnson,F,9th,Griffin High School,69,88,4,Griffin High School,Charter,1468,917500
4,13108,Keith Ford,M,12th,Griffin High School,96,98,4,Griffin High School,Charter,1468,917500
4,13109,Jessica Jennings,F,11th,Griffin High School,84,80,4,Griffin High School,Charter,1468,917500
4,13110,Christina Carey,F,10th,Griffin High School,85,70,4,Griffin High School,Charter,1468,917500
4,13111,Tina Martinez,F,9th,Griffin High School,76,72,4,Griffin High School,Charter,1468,917500
4,13112,Amanda Smith,F,11th,Griffin High School,81,85,4,Griffin High School,Charter,1468,917500
4,13113,Kenneth Richardson,M,11th,Griffin High School,90,95,4,Griffin High School,Charter,1468,917500
4,13114,Jamie Duke,F,12th,Griffin High School,80,69,4,Griffin High School,Charter,1468,917500
4,13115,Mary Webster,F,12th,Griffin High School,82,82,4,Griffin High School,Charter,1468,917500
4,13116,Stephen Robbins,M,9th,Griffin High School,87,85,4,Griffin High School,Charter,1468,917500
4,13117,Marie Stevenson,F,12th,Griffin High School,72,68,4,Griffin High School,Charter,1468,917500
4,13118,Victoria Fry,F,10th,Griffin High School,83,81,4,Griffin High School,Charter,1468,917500
4,13119,Michael Jackson,M,9th,Griffin High School,94,94,4,Griffin High School,Charter,1468,917500
4,13120,Charles Vargas,M,9th,Griffin High School,96,81,4,Griffin High School,Charter,1468,917500
4,13121,Gilbert Gregory,M,11th,Griffin High School,76,84,4,Griffin High School,Charter,1468,917500
4,13122,Laura Ray,F,9th,Griffin High School,79,88,4,Griffin High School,Charter,1468,917500
4,13123,Jesse Henry,M,12th,Griffin High School,73,75,4,Griffin High School,Charter,1468,917500
4,13124,Angela Johnson,F,9th,Griffin High School,73,71,4,Griffin High School,Charter,1468,917500
4,13125,Mr. Jesse Gonzalez,M,11th,Griffin High School,88,68,4,Griffin High School,Charter,1468,917500
4,13126,Aaron Gilbert,M,9th,Griffin High School,96,89,4,Griffin High School,Charter,1468,917500
4,13127,Luis Jacobs,M,11th,Griffin High School,89,91,4,Griffin High School,Charter,1468,917500
4,13128,Daniel Smith,M,10th,Griffin High School,89,93,4,Griffin High School,Charter,1468,917500
4,13129,Crystal Sloan,F,12th,Griffin High School,86,80,4,Griffin High School,Charter,1468,917500
4,13130,Ricky Warner,M,11th,Griffin High School,88,80,4,Griffin High School,Charter,1468,917500
4,13131,Larry Martinez DDS,M,9th,Griffin High School,73,77,4,Griffin High School,Charter,1468,917500
4,13132,Jason Lopez,M,11th,Griffin High School,70,95,4,Griffin High School,Charter,1468,917500
4,13133,Shelby York,F,10th,Griffin High School,84,69,4,Griffin High School,Charter,1468,917500
4,13134,Tanner Terrell,M,9th,Griffin High School,81,86,4,Griffin High School,Charter,1468,917500
4,13135,Donald Joseph,M,10th,Griffin High School,73,96,4,Griffin High School,Charter,1468,917500
4,13136,Stephanie Green,F,10th,Griffin High School,74,77,4,Griffin High School,Charter,1468,917500
4,13137,Robert Smith,M,10th,Griffin High School,97,85,4,Griffin High School,Charter,1468,917500
4,13138,Jennifer Dunn,F,11th,Griffin High School,89,90,4,Griffin High School,Charter,1468,917500
4,13139,Craig Gonzalez,M,12th,Griffin High School,84,81,4,Griffin High School,Charter,1468,917500
4,13140,Rodney Sweeney,M,10th,Griffin High School,73,80,4,Griffin High School,Charter,1468,917500
4,13141,Timothy Baker,M,9th,Griffin High School,92,93,4,Griffin High School,Charter,1468,917500
4,13142,Tammy Miranda,F,10th,Griffin High School,88,73,4,Griffin High School,Charter,1468,917500
4,13143,Brian Holmes,M,9th,Griffin High School,95,80,4,Griffin High School,Charter,1468,917500
4,13144,Jessica Ross,F,9th,Griffin High School,90,75,4,Griffin High School,Charter,1468,917500
4,13145,James Coleman,M,10th,Griffin High School,91,75,4,Griffin High School,Charter,1468,917500
4,13146,Jill Collins,F,12th,Griffin High School,73,99,4,Griffin High School,Charter,1468,917500
4,13147,William Chandler,M,12th,Griffin High School,79,79,4,Griffin High School,Charter,1468,917500
4,13148,Ana Morgan,F,12th,Griffin High School,96,88,4,Griffin High School,Charter,1468,917500
4,13149,Mrs. Anita Lee,F,11th,Griffin High School,77,75,4,Griffin High School,Charter,1468,917500
4,13150,Sean Hernandez,M,9th,Griffin High School,89,69,4,Griffin High School,Charter,1468,917500
4,13151,Angela Richardson,F,10th,Griffin High School,85,99,4,Griffin High School,Charter,1468,917500
4,13152,Brian Williamson,M,12th,Griffin High School,94,96,4,Griffin High School,Charter,1468,917500
4,13153,Daniel Dunlap,M,12th,Griffin High School,85,86,4,Griffin High School,Charter,1468,917500
4,13154,Amber Jones,F,12th,Griffin High School,88,81,4,Griffin High School,Charter,1468,917500
4,13155,Kim Love,F,10th,Griffin High School,96,69,4,Griffin High School,Charter,1468,917500
4,13156,Daniel Padilla,M,11th,Griffin High School,84,84,4,Griffin High School,Charter,1468,917500
4,13157,Jonathon Blair,M,9th,Griffin High School,80,68,4,Griffin High School,Charter,1468,917500
4,13158,Alexis Johnson,F,12th,Griffin High School,85,98,4,Griffin High School,Charter,1468,917500
4,13159,Steven Lee,M,12th,Griffin High School,89,99,4,Griffin High School,Charter,1468,917500
4,13160,Brian Martinez,M,10th,Griffin High School,78,82,4,Griffin High School,Charter,1468,917500
4,13161,John Thomas,M,11th,Griffin High School,83,80,4,Griffin High School,Charter,1468,917500
4,13162,Monique Gutierrez,F,9th,Griffin High School,91,70,4,Griffin High School,Charter,1468,917500
4,13163,Peter Coleman,M,10th,Griffin High School,84,71,4,Griffin High School,Charter,1468,917500
4,13164,Aaron Gonzales,M,9th,Griffin High School,79,71,4,Griffin High School,Charter,1468,917500
4,13165,Alexander Walker,M,9th,Griffin High School,86,78,4,Griffin High School,Charter,1468,917500
4,13166,Robert Myers,M,9th,Griffin High School,86,72,4,Griffin High School,Charter,1468,917500
4,13167,Andrew Sanchez,M,9th,Griffin High School,97,93,4,Griffin High School,Charter,1468,917500
4,13168,Claire Mendoza,F,9th,Griffin High School,69,91,4,Griffin High School,Charter,1468,917500
4,13169,Fernando Conway,M,10th,Griffin High School,85,85,4,Griffin High School,Charter,1468,917500
4,13170,Patrick Hawkins,M,9th,Griffin High School,79,95,4,Griffin High School,Charter,1468,917500
4,13171,Laura Jacobson,F,11th,Griffin High School,84,89,4,Griffin High School,Charter,1468,917500
4,13172,Elizabeth Wilson,F,10th,Griffin High School,76,68,4,Griffin High School,Charter,1468,917500
4,13173,Alexander Fischer,M,10th,Griffin High School,72,91,4,Griffin High School,Charter,1468,917500
4,13174,Nicholas Jordan,M,10th,Griffin High School,69,70,4,Griffin High School,Charter,1468,917500
4,13175,Matthew Cooper,M,10th,Griffin High School,89,96,4,Griffin High School,Charter,1468,917500
4,13176,Frank Humphrey,M,11th,Griffin High School,73,85,4,Griffin High School,Charter,1468,917500
4,13177,Michael Moore,M,10th,Griffin High School,70,99,4,Griffin High School,Charter,1468,917500
4,13178,Allison Murphy,F,12th,Griffin High School,95,89,4,Griffin High School,Charter,1468,917500
4,13179,David Carroll,M,10th,Griffin High School,79,85,4,Griffin High School,Charter,1468,917500
4,13180,Jennifer Jackson,F,10th,Griffin High School,99,81,4,Griffin High School,Charter,1468,917500
4,13181,Joanna Hall,F,12th,Griffin High School,79,68,4,Griffin High School,Charter,1468,917500
4,13182,Andrew Rodriguez,M,9th,Griffin High School,80,78,4,Griffin High School,Charter,1468,917500
4,13183,David Herrera,M,9th,Griffin High School,79,76,4,Griffin High School,Charter,1468,917500
4,13184,Emily Warner,F,11th,Griffin High School,88,73,4,Griffin High School,Charter,1468,917500
4,13185,Tracy Carpenter,F,9th,Griffin High School,70,84,4,Griffin High School,Charter,1468,917500
4,13186,Christine Davis,F,10th,Griffin High School,83,79,4,Griffin High School,Charter,1468,917500
4,13187,Michele Johnson,F,12th,Griffin High School,77,98,4,Griffin High School,Charter,1468,917500
4,13188,Courtney Crawford,F,9th,Griffin High School,80,84,4,Griffin High School,Charter,1468,917500
4,13189,Richard Patterson,M,10th,Griffin High School,73,70,4,Griffin High School,Charter,1468,917500
4,13190,Jesse Mcpherson,M,10th,Griffin High School,90,72,4,Griffin High School,Charter,1468,917500
4,13191,Keith Velez,M,10th,Griffin High School,82,74,4,Griffin High School,Charter,1468,917500
4,13192,Paul Davis,M,12th,Griffin High School,95,69,4,Griffin High School,Charter,1468,917500
4,13193,Lisa Davis,F,12th,Griffin High School,90,86,4,Griffin High School,Charter,1468,917500
